,course_title,course_link
3452,Introduction to Intel® Distribution of OpenVINO™ toolkit for Computer Vision Applications (Intel),https://www.coursera.org/learn/intel-openvino
3453,Introduction to International Criminal Law (Case Western Reserve University),https://www.coursera.org/learn/international-criminal-law
3454,Introduction to International Nuclear Law (National Research Nuclear University MEPhI),https://www.coursera.org/learn/introduction-to-international-nuclear-law
3455,Introduction to JUnit 5 and Integration with Selenium (Coursera Project Network),https://www.coursera.org/learn/introduction-to-junit5-integration-with-selenium
3456,Introduction to Java (LearnQuest),https://www.coursera.org/learn/java-introduction
3457,Introduction to Java Programming: Java Fundamental Concepts (Coursera Project Network),https://www.coursera.org/learn/introduction-to-java-programming-java-fundamental-concepts
3458,Introduction to Java and Object-Oriented Programming (University of Pennsylvania),https://www.coursera.org/learn/java-object-oriented-programming
3459,Introduction to Java as a Second Language (LearnQuest),https://www.coursera.org/learn/intro-java-second-language
3460,Introduction to JavaScript (Coursera Project Network),https://www.coursera.org/learn/introduction-javascript
3461,Introduction to JavaScript Arrays (Coursera Project Network),https://www.coursera.org/learn/introduction-javascript-arrays
3462,Introduction to Javascript: The Basics (Coursera Project Network),https://www.coursera.org/learn/intro-to-javascript-the-basics
3463,Introduction to Key Constitutional Concepts and Supreme Court Cases (University of Pennsylvania),https://www.coursera.org/learn/constitution
3464,Introduction to Korean Philosophy and Culture (Sungkyunkwan University),https://www.coursera.org/learn/introduction-to-korean-philosophy-and-culture
3465,Introduction to Kotlin 1 (Coursera Project Network),https://www.coursera.org/learn/introduction-to-kotlin-1
3466,Introduction to Kotlin 2 (Coursera Project Network),https://www.coursera.org/learn/introduction-to-kotlin-2
3467,"Introduction to Learning Transfer and Life Long Learning (3L) (University of California, Irvine)",https://www.coursera.org/learn/intro-learning-transfer
3468,Introduction to Logic (Stanford University),https://www.coursera.org/learn/logic-introduction
3469,Introduction to Machine Learning (Duke University),https://www.coursera.org/learn/machine-learning-duke
3470,Introduction to Marketing (University of Pennsylvania),https://www.coursera.org/learn/wharton-marketing
3471,Introduction to Mathematical Thinking (Stanford University),https://www.coursera.org/learn/mathematical-thinking
3472,Introduction to Mechanical Engineering Design and Manufacturing with Fusion 360 (Autodesk),https://www.coursera.org/learn/mechanical-engineering-design-manufacturing
3473,"Introduction to Meteor.js Development (University of London, Goldsmiths, University of London)",https://www.coursera.org/learn/meteor-development
3474,Introduction to Molecular Spectroscopy (University of Manchester   ),https://www.coursera.org/learn/spectroscopy
3475,Introduction to MongoDB (MongoDB Inc.),https://www.coursera.org/learn/introduction-mongodb
3476,Introduction to Multilingual and Multicultural Education (HSE University),https://www.coursera.org/learn/multilingual-multicultural-education
3477,Introduction to Natural Language Processing in Python (Coursera Project Network),https://www.coursera.org/learn/intro-natural-language-processing-nlp-python
3478,Introduction to Negotiation: A Strategic Playbook for Becoming a Principled and Persuasive Negotiator (Yale University),https://www.coursera.org/learn/negotiation
3479,Introduction to Networks and Cisco Devices (Coursera Project Network),https://www.coursera.org/learn/ccna-introduction-networks-cisco-devices
3480,Introduction to Neuroeconomics: How the Brain Makes Decisions (HSE University),https://www.coursera.org/learn/neuroeconomics
3481,Introduction to Neurohacking In R (Johns Hopkins University),https://www.coursera.org/learn/neurohacking
3482,Introduction to Node-red (Coursera Project Network),https://www.coursera.org/learn/introduction-to-node-red
3483,Introduction to Object-Oriented Programming with Java (LearnQuest),https://www.coursera.org/learn/object-oriented-programming-with-java
3484,Introduction to OpenCL on FPGAs (Intel),https://www.coursera.org/learn/opencl-fpga-introduction
3485,Introduction to Operations Management (University of Pennsylvania),https://www.coursera.org/learn/wharton-operations
3486,Introduction to Ordinary Differential Equations (Korea Advanced Institute of Science and Technology(KAIST)),https://www.coursera.org/learn/ordinary-differential-equations
3487,Introduction to Participatory Approaches in Public Health (Imperial College London),https://www.coursera.org/learn/introduction-participatory-approaches-public-health
3488,Introduction to Particle Accelerators (NPAP MOOC) (Lund University),https://www.coursera.org/learn/introduction-particle-accelerators
3489,Introduction to People Analytics (Moscow Institute of Physics and Technology),https://www.coursera.org/learn/people-analytics
3490,Introduction to Personal Branding (University of Virginia),https://www.coursera.org/learn/personal-branding
3491,"Introduction to Petroleum Engineering (E-Learning Development Fund, Tomsk Polytechnic University)",https://www.coursera.org/learn/introduction-to-petroleum-engineering
3492,Introduction to Philosophy (The University of Edinburgh),https://www.coursera.org/learn/philosophy
3493,Introduction to Physical Chemistry (University of Manchester   ),https://www.coursera.org/learn/physical-chemistry
3494,Introduction to PicsArt for Social Media Marketing (Coursera Project Network),https://www.coursera.org/learn/introduction-to-picsart-for-social-media-marketing
3495,Introduction to Pointers and Memory Management in C/C++ (Coursera Project Network),https://www.coursera.org/learn/introduction-to-pointers-and-memory-in-c-and-cpp
3496,Introduction to Portfolio Construction and Analysis with Python (EDHEC Business School),https://www.coursera.org/learn/introduction-portfolio-construction-python
3497,Introduction to Power Electronics (University of Colorado Boulder),https://www.coursera.org/learn/power-electronics
3498,Introduction to PowerBI (Coursera Project Network),https://www.coursera.org/learn/introduction-to-power-bi
3499,Introduction to Probability and Data with R (Duke University),https://www.coursera.org/learn/probability-intro
3500,Introduction to Programming and Animation with Alice (Duke University),https://www.coursera.org/learn/introtoalice
3501,Introduction to Programming in Swift 5 (LearnQuest),https://www.coursera.org/learn/swift-5-programming-introduction
3502,Introduction to Project Management (Coursera Project Network),https://www.coursera.org/learn/introduction-project-management
3503,Introduction to Project Management with ClickUp (Coursera Project Network),https://www.coursera.org/learn/introduction-to-project-management-with-clickup
3504,Introduction to Psychology (University of Toronto),https://www.coursera.org/learn/introduction-psych
3505,Introduction to Psychology (Yale University),https://www.coursera.org/learn/introduction-psychology
3506,Introduction to Public Health Engineering in Humanitarian Contexts (École Polytechnique Fédérale de Lausanne),https://www.coursera.org/learn/engineering-humanitarian
3507,Introduction to Public Speaking (University of Washington),https://www.coursera.org/learn/public-speaking
3508,Introduction to Python (Coursera Project Network),https://www.coursera.org/learn/introduction-to-python
3509,Introduction to Python Programming (University of Pennsylvania),https://www.coursera.org/learn/python-programming-intro
3510,Introduction to R: Basic R syntax (Coursera Project Network),https://www.coursera.org/learn/intro-to-r-basic-syntax
3511,Introduction to Recommender Systems:  Non-Personalized and Content-Based (University of Minnesota),https://www.coursera.org/learn/recommender-systems-introduction
3512,Introduction to Reinforcement Learning in Python (Coursera Project Network),https://www.coursera.org/learn/introduction-to-reinforcement-learning-in-python
3513,Introduction to Relational Database and SQL (Coursera Project Network),https://www.coursera.org/learn/introduction-to-relational-database-and-sql
3514,Introduction to Relational Databases (RDBMS) (IBM),https://www.coursera.org/learn/introduction-to-relational-databases
3515,Introduction to Reproduction (Northwestern University),https://www.coursera.org/learn/reproductive-health
3516,"Introduction to Research for Essay Writing (University of California, Irvine)",https://www.coursera.org/learn/introduction-to-research-for-essay-writing
3517,"Introduction to Risk Management (University of California, Irvine)",https://www.coursera.org/learn/risk-management-threat-modeling
3518,Introduction to Satellite Communications (Institut Mines-Télécom),https://www.coursera.org/learn/satellite-communications
3519,"Introduction to Search Engine Optimization (University of California, Davis)",https://www.coursera.org/learn/search-engine-optimization
3520,Introduction to Search Techniques in Python: Binary Search (Coursera Project Network),https://www.coursera.org/learn/binary-search
3521,"Introduction to Self-Determination Theory: An approach to motivation, development and wellness (University of Rochester)",https://www.coursera.org/learn/self-determination-theory
3522,Introduction to Self-Driving Cars (University of Toronto),https://www.coursera.org/learn/intro-self-driving-cars
3523,Introduction to Semiconductor Devices 1 (Korea Advanced Institute of Science and Technology(KAIST)),https://www.coursera.org/learn/semiconductor-1
3524,Introduction to Semiconductor Devices 2 (Korea Advanced Institute of Science and Technology(KAIST)),https://www.coursera.org/learn/semiconductor-2
3525,Introduction to Sentiment Analysis in R with quanteda (Coursera Project Network),https://www.coursera.org/learn/sentiment-analysis-in-r-with-quanteda
3526,Introduction to Social Media Analytics (Emory University),https://www.coursera.org/learn/social-media-analytics-introduction
3527,Introduction to Social Media Marketing (Facebook),https://www.coursera.org/learn/social-media-marketing-introduction
3528,Introduction to Software Product Management (University of Alberta),https://www.coursera.org/learn/introduction-to-software-product-management
3529,Introduction to Software Testing (University of Minnesota),https://www.coursera.org/learn/introduction-software-testing
3530,Introduction to Spatial SQL with PostGIS (Coursera Project Network),https://www.coursera.org/learn/spatial-sql-with-postgis
3531,Introduction to Spreadsheets and Models (University of Pennsylvania),https://www.coursera.org/learn/wharton-introduction-spreadsheets-models
3532,Introduction to Statistical Analysis:  Hypothesis Testing (SAS),https://www.coursera.org/learn/statistical-analysis-hypothesis-testing-sas
3533,Introduction to Statistics & Data Analysis in Public Health (Imperial College London),https://www.coursera.org/learn/introduction-statistics-data-analysis-public-health
3534,Introduction to Statistics (Stanford University),https://www.coursera.org/learn/stanford-statistics
3535,Introduction to Structured Query Language (SQL) (University of Michigan),https://www.coursera.org/learn/intro-sql
3536,Introduction to Sustainability (University of Illinois at Urbana-Champaign),https://www.coursera.org/learn/sustainability
3537,Introduction to Systematic Review and Meta-Analysis (Johns Hopkins University),https://www.coursera.org/learn/systematic-review
3538,Introduction to Systems Biology (Icahn School of Medicine at Mount Sinai),https://www.coursera.org/learn/systems-biology
3539,Introduction to Systems Engineering (UNSW Sydney (The University of New South Wales)),https://www.coursera.org/learn/systems-engineering
3540,Introduction to Systems and Network Mapping with Kumu (Coursera Project Network),https://www.coursera.org/learn/systems-network-kumu
3541,Introduction to TCP/IP (Yonsei University),https://www.coursera.org/learn/tcpip
3542,Introduction to TensorFlow (Google Cloud),https://www.coursera.org/learn/intro-tensorflow
3543,"Introduction to TensorFlow for Artificial Intelligence, Machine Learning, and Deep Learning (DeepLearning.AI)",https://www.coursera.org/learn/introduction-tensorflow
3544,Introduction to TestNG and Integration with Selenium (Coursera Project Network),https://www.coursera.org/learn/introduction-to-testng-integration-with-selenium
3545,Introduction to Text Classification in R with quanteda (Coursera Project Network),https://www.coursera.org/learn/text-classification-in-r
3546,Introduction to The Robot Operating System (ROS2) (Coursera Project Network),https://www.coursera.org/learn/ros2-intro
3547,Introduction to Thermodynamics: Transferring Energy from Here to There (University of Michigan),https://www.coursera.org/learn/thermodynamics-intro
3548,Introduction to Time Value of Money (TVM) (University of Michigan),https://www.coursera.org/learn/time-value-of-money
3549,Introduction to Topic Modeling for Business (Coursera Project Network),https://www.coursera.org/learn/introduction-to-topic-modeling-for-business
3550,"Introduction to Trading, Machine Learning & GCP (Google Cloud, New York Institute of Finance)",https://www.coursera.org/learn/introduction-trading-machine-learning-gcp
3551,Introduction to Translational Science (University of Rochester),https://www.coursera.org/learn/intro-translational-science
3552,Introduction to Typography (California Institute of the Arts),https://www.coursera.org/learn/typography
3553,Introduction to UI Design (University of Minnesota),https://www.coursera.org/learn/ui-design
3554,Introduction to Unit Testing in Jest - The Fundamentals (Coursera Project Network),https://www.coursera.org/learn/unit-testing-in-jest
3555,Introduction to User Experience Building Blocks in Miro (Coursera Project Network),https://www.coursera.org/learn/introduction-user-experience-ux-building-blocks-miro
3556,Introduction to User Experience Design (Georgia Institute of Technology),https://www.coursera.org/learn/user-experience-design
3557,Introduction to User Experience Principles and Processes (University of Michigan),https://www.coursera.org/learn/introtoux-principles-and-processes
3558,Introduction to Valuation with WACC (Coursera Project Network),https://www.coursera.org/learn/introduction-valuation-wacc
3559,"Introduction to Virtual Reality (University of London, Goldsmiths, University of London)",https://www.coursera.org/learn/introduction-virtual-reality
3560,Introduction to Visual Basic Programming (LearnQuest),https://www.coursera.org/learn/visual-basic-programming-introduction
3561,"Introduction to Web Development (University of California, Davis)",https://www.coursera.org/learn/web-development
3562,"Introduction to Who Wrote Shakespeare (University of London, Goldsmiths, University of London)",https://www.coursera.org/learn/shakespeare
3563,Introduction to Widgets for Data Science (Coursera Project Network),https://www.coursera.org/learn/widgets-for-ds
3564,"Introduction to XR: VR, AR, and MR Foundations (Unity)",https://www.coursera.org/learn/xr-introduction
3565,Introduction to advanced tomography (Technical University of Denmark (DTU)),https://www.coursera.org/learn/cinemaxe
3566,"Introduction to battery-management systems (University of Colorado Boulder, University of Colorado System)",https://www.coursera.org/learn/battery-management-systems
3567,Introduction to iOS App Development with Swift 5 (LearnQuest),https://www.coursera.org/learn/ios-app-development-swift-5
3568,Introduction to inkscape (Coursera Project Network),https://www.coursera.org/learn/introduction-to-inkscape
3569,Introduction to numerical analysis (HSE University),https://www.coursera.org/learn/intro-to-numerical-analysis
3570,Introduction to the Arctic: Climate (University of Alberta),https://www.coursera.org/learn/arctic-introduction-climate
3571,Introduction to the Biology of Cancer (Johns Hopkins University),https://www.coursera.org/learn/cancer
3572,Introduction to the Digital Advertising Landscape (University of Colorado Boulder),https://www.coursera.org/learn/digital-advertising-landscape
3573,"Introduction to the Internet of Things and Embedded Systems (University of California, Irvine)",https://www.coursera.org/learn/iot
3574,"Introduction to the Nonprofit Sector, Nonprofit Organizations, Nonprofit Leadership and Governance (University at Buffalo, The State University of New York)",https://www.coursera.org/learn/nonprofit-organizations
3575,"Introduction to the Orbital Perspective (University of Arizona, University of Florida, Drexel University)",https://www.coursera.org/learn/orbitalperspective
3576,Introduction to the Tidyverse (Johns Hopkins University),https://www.coursera.org/learn/tidyverse
3577,Introduction à la programmation orientée objet (en C++) (École Polytechnique Fédérale de Lausanne),https://www.coursera.org/learn/programmation-orientee-objet-cpp
3578,Introduction à la programmation orientée objet (en Java) (École Polytechnique Fédérale de Lausanne),https://www.coursera.org/learn/programmation-orientee-objet-java
3579,Introduction à la théorie de Galois (École normale supérieure),https://www.coursera.org/learn/theorie-de-galois
3580,Introductory Human Physiology (Duke University),https://www.coursera.org/learn/physiology
3581,Introduzione alla Storia dell'Architettura Contemporanea (Politecnico di Milano),https://www.coursera.org/learn/architettura-contemporanea
3582,"Introduzione alla fisica sperimentale: elettromagnetismo, ottica, fisica moderna (Politecnico di Milano)",https://www.coursera.org/learn/fisica-sperimentale-fisica-moderna
3583,"Introduzione alla fisica sperimentale: meccanica, termodinamica (Politecnico di Milano)",https://www.coursera.org/learn/fisica-sperimentale-meccanica-termodinamica
3584,Introdução a Machine Learning em uma Competição do Kaggle (Coursera Project Network),https://www.coursera.org/learn/ml-basics-kaggle-competition-pt-br
3585,Introdução a Mapas de Relação com Kumu (Coursera Project Network),https://www.coursera.org/learn/intro-kumu
3586,Introdução ao Big Data (Fundação Instituto de Administração),https://www.coursera.org/learn/introducao-big-data
3587,Introdução ao Controle Moderno (Instituto Tecnológico de Aeronáutica),https://www.coursera.org/learn/controle-moderno
3588,Introdução ao Controle de Sistemas (Instituto Tecnológico de Aeronáutica),https://www.coursera.org/learn/controle
3589,Introdução ao Desenvolvimento de Aplicativos Android (Universidade Estadual de Campinas),https://www.coursera.org/learn/introducao-aplicativos-android
3590,Introdução ao Gerenciamento de produtos de software (University of Alberta),https://www.coursera.org/learn/introduction-to-software-product-management-pt
3591,Introdução ao Marketing Analítico (Insper),https://www.coursera.org/learn/marketing-analitico
3592,Introdução ao Teste de Software (Universidade de São Paulo),https://www.coursera.org/learn/intro-teste-de-software
3593,Introdução à Análise Macroeconômica (Universidade de São Paulo),https://www.coursera.org/learn/introducao-analise-macroeconomica
3594,Introdução à Ciência da Computação com Python Parte 1 (Universidade de São Paulo),https://www.coursera.org/learn/ciencia-computacao-python-conceitos
3595,Introdução à Ciência da Computação com Python Parte 2 (Universidade de São Paulo),https://www.coursera.org/learn/ciencia-computacao-python-conceitos-2
3596,Introdução à Economia do Trabalho: Teorias e Políticas (Universidade Estadual de Campinas),https://www.coursera.org/learn/economia-do-trabalho
3597,Introdução à Guitarra (Berklee College of Music),https://www.coursera.org/learn/intro-guitarra
3598,Introdução às Tecnologias Blockchain (INSEAD),https://www.coursera.org/learn/introducao-tecnologias-blockchain
3599,Inventory Analytics (Rutgers the State University of New Jersey),https://www.coursera.org/learn/inventoryanalytics
3600,Investigación de mercados y comportamiento del consumidor (IE Business School),https://www.coursera.org/learn/investigacion-de-mercados
3601,Investment Management in an Evolving and Volatile World by HEC Paris and AXA Investment Managers (HEC Paris),https://www.coursera.org/learn/investment-management
3602,Investment Risk Management (Coursera Project Network),https://www.coursera.org/learn/investment-risk-management
3603,Investment Strategies and Portfolio Analysis (Rice University),https://www.coursera.org/learn/investment-strategies-portfolio-analysis
3604,Investments I: Fundamentals of Performance Evaluation (University of Illinois at Urbana-Champaign),https://www.coursera.org/learn/investments-fundamentals
3605,Investments II: Lessons and Applications for Investors (University of Illinois at Urbana-Champaign),https://www.coursera.org/learn/investments-applications
3606,Invitation to Mathematics     הזמנה למתמטיקה (Hebrew University of Jerusalem),https://www.coursera.org/learn/introduction-to-math
3607,Involve Critical Players with Stakeholder Maps in Miro (Coursera Project Network),https://www.coursera.org/learn/involve-critical-players-stakeholder-maps-miro
3608,IoT (Internet of Things) Wireless & Cloud Computing Emerging Technologies (Yonsei University),https://www.coursera.org/learn/iot-wireless-cloud-computing
3609,IoT Cloud (University of Illinois at Urbana-Champaign),https://www.coursera.org/learn/iot-cloud
3610,IoT Communications (University of Illinois at Urbana-Champaign),https://www.coursera.org/learn/iot-communications
3611,IoT Devices (University of Illinois at Urbana-Champaign),https://www.coursera.org/learn/iot-devices-il
3612,IoT Networking (University of Illinois at Urbana-Champaign),https://www.coursera.org/learn/iot-networking
3613,Israel State and Society (Hebrew University of Jerusalem),https://www.coursera.org/learn/israel
3614,JSON and Natural Language Processing in PostgreSQL (University of Michigan),https://www.coursera.org/learn/json-natural-language-processing-postgresql
3615,Jacobi modular forms: 30 ans après (HSE University),https://www.coursera.org/learn/modular-forms-jacobi
3616,Jamboard tablero virtual para sus clases interactivas (Coursera Project Network),https://www.coursera.org/learn/jamboard-tablero-virtual-para-sus-clases-interactivas
3617,Japanese for beginners 1 (Saint Petersburg State University),https://www.coursera.org/learn/japanese-1
3618,Japanese for beginners 2 (Saint Petersburg State University),https://www.coursera.org/learn/japanese-2
3619,Java Arrays and Loops (Coursera Project Network),https://www.coursera.org/learn/java-arrays-and-loops
3620,"Java Basic Structures: Arrays, Strings, and Files (Codio)",https://www.coursera.org/learn/java-basic-structures-arrays-strings-and-files
3621,Java Basics: Selection and Iteration (Codio),https://www.coursera.org/learn/codio-java-basics
3622,Java Built in Data Structures (Coursera Project Network),https://www.coursera.org/learn/java-built-in-data-structures
3623,Java Class Library (LearnQuest),https://www.coursera.org/learn/java-class-library
3624,Java Classes and Objects (Coursera Project Network),https://www.coursera.org/learn/java-classes-and-objects
3625,Java Decision Programming (Coursera Project Network),https://www.coursera.org/learn/java-decison-programming
3626,"Java Inheritance, Composition and Aggregation (Coursera Project Network)",https://www.coursera.org/learn/java-inheritance-composition-and-aggregation
3627,"Java Object Basics: Functions, Recursion, and Objects (Codio)",https://www.coursera.org/learn/java-object-basics
3628,Java Primitive Types to Calculate Expenses (Coursera Project Network),https://www.coursera.org/learn/java-primitive-types-to-calculate-expenses
3629,"Java Programming: Arrays, Lists, and Structured Data (Duke University)",https://www.coursera.org/learn/java-programming-arrays-lists-data
3630,Java Programming: Build a Recommendation System (Duke University),https://www.coursera.org/learn/java-programming-recommender
3631,Java Programming: Principles of Software Design (Duke University),https://www.coursera.org/learn/java-programming-design-principles
3632,Java Programming: Solving Problems with Software (Duke University),https://www.coursera.org/learn/java-programming
3633,Java Spring Boot Application Software Testing (Coursera Project Network),https://www.coursera.org/learn/java-spring-boot-application-software-testing
3634,Java for Android (Vanderbilt University),https://www.coursera.org/learn/java-for-android
3635,JavaScript Arithmetic Operators (Coursera Project Network),https://www.coursera.org/learn/javascript-arithmetic-operators
3636,"JavaScript Basics (University of California, Davis)",https://www.coursera.org/learn/javascript-basics
3637,JavaScript Debugging Tips for Beginners (Coursera Project Network),https://www.coursera.org/learn/javascript-debugging-tips-beginners
3638,JavaScript Decision Programming with Nested If (Coursera Project Network),https://www.coursera.org/learn/javascript-decision-programming-nested-if
3639,JavaScript Decision Programming with Switch (Coursera Project Network),https://www.coursera.org/learn/javascript-decision-programming-switch
3640,JavaScript Essentials For Beginners (Coursera Project Network),https://www.coursera.org/learn/javascript-essentials-beginners
3641,JavaScript For Loop (Coursera Project Network),https://www.coursera.org/learn/javascript-for-loop
3642,JavaScript Numbers: Properties and Methods (Coursera Project Network),https://www.coursera.org/learn/javascript-numbers-properties-methods
3643,JavaScript Strings: Properties and Methods (Coursera Project Network),https://www.coursera.org/learn/javascript-strings-properties-methods
3644,JavaScript Variables and Assignment Operators (Coursera Project Network),https://www.coursera.org/learn/javascript-variables-assignment-operators
3645,"JavaScript, jQuery, and JSON (University of Michigan)",https://www.coursera.org/learn/javascript-jquery-json
3646,"JavaScript, часть 1: основы и функции (Moscow Institute of Physics and Technology, Yandex, E-Learning Development Fund)",https://www.coursera.org/learn/javascript-osnovy-i-funktsii
3647,"JavaScript, часть 2: прототипы и асинхронность (Moscow Institute of Physics and Technology, Yandex, E-Learning Development Fund)",https://www.coursera.org/learn/javascript-prototipy
3648,"Javascript animation for websites, storytelling, data visualization and games (Coursera Project Network)",https://www.coursera.org/learn/javascript-animation
3649,Java程序设计 (Peking University),https://www.coursera.org/learn/java-chengxu-sheji
3650,Jazz Improvisation (Berklee College of Music),https://www.coursera.org/learn/jazz-improvisation
3651,Jenkins : Automating your delivery pipeline (Coursera Project Network),https://www.coursera.org/learn/cicd-using-jenkins
3652,Jet Fighters Game using Pygame (Coursera Project Network),https://www.coursera.org/learn/jet-fighters-game-using-pygame
3653,Jewish Diaspora in Modern China (Nanjing University),https://www.coursera.org/learn/jews-in-china
3654,Job Success: Get Hired or Promoted in 3 Steps (The State University of New York),https://www.coursera.org/learn/get-hired
3655,Join Tables in an SQL Query in LibreOffice Base (Coursera Project Network),https://www.coursera.org/learn/join-tables-sql-query-libreoffice-base
3656,Journalism Skills for Engaged Citizens (The University of Melbourne),https://www.coursera.org/learn/journalism-skills
3657,"Journalism, the future, and you! (Michigan State University)",https://www.coursera.org/learn/international-journalism
3658,Journey Conversations: Weaving Knowledge and Action (Yale University),https://www.coursera.org/learn/journey-knowledge-action
3659,Journey of the Universe: The Unfolding of Life (Yale University),https://www.coursera.org/learn/journey-of-the-universe
3660,Journeys to Education Teach-Out (Emory University),https://www.coursera.org/learn/journeys-to-education-teach-out
3661,Jugar y Aprender Matemática en aulas heterogéneas (Universidad Austral),https://www.coursera.org/learn/matematica-aulas-heterogeneas
3662,Julia Scientific Programming (University of Cape Town),https://www.coursera.org/learn/julia-programming
3663,Julia for Beginners in Data Science (Coursera Project Network),https://www.coursera.org/learn/julia-beginners-data-science
3664,Just Reading and Writing English 1 (Tsinghua University),https://www.coursera.org/learn/just-reading-and-writing-english-1
3665,Just Reading and Writing English 2 (Tsinghua University),https://www.coursera.org/learn/just-reading-and-writing-english-2
3666,K-12 Blended & Online Learning (University System of Georgia),https://www.coursera.org/learn/k-12-online-education
3667,K-Means Clustering 101: World Happiness Report (Coursera Project Network),https://www.coursera.org/learn/clustering-world-happiness-report
3668,KI für alle (DeepLearning.AI),https://www.coursera.org/learn/ai-for-everyone-de
3669,Keeping up with Change: Issues for the Finance Professional (University of London),https://www.coursera.org/learn/change-for-the-finance-professional
3670,Key Success Factors in Supply Chain Finance (New York Institute of Finance),https://www.coursera.org/learn/key-success-factors-supply-chain-finance
3671,Kids with Cancer Still Need School: The Providers Role (Johns Hopkins University),https://www.coursera.org/learn/kids-with-cancer-still-need-school-providers-role
3672,Kinetics: Studying Spacecraft Motion (University of Colorado Boulder),https://www.coursera.org/learn/spacecraft-dynamics-kinetics
3673,Kit básico (para evitar los errores más frecuentes) de finanzas (Universitat Autònoma de Barcelona),https://www.coursera.org/learn/finanzas-basicas
3674,Know Thyself - The Value and Limits of Self-Knowledge: The Unconscious (The University of Edinburgh),https://www.coursera.org/learn/know-thyself-the-unconscious
3675,"Knowledge Exchange: Using, Protecting and Monetizing Ideas with Third Parties (Universiteit Leiden, Leiden University Medical Center, Luris)",https://www.coursera.org/learn/knowledge-exchange
3676,Kommunikationsstrategien für ein virtuelles Zeitalter (University of Toronto),https://www.coursera.org/learn/communication-strategies-virtual-age-de
3677,Korean for Beginners 1 (Saint Petersburg State University),https://www.coursera.org/learn/korean-for-beginners-part-1
3678,Kotlin for Java Developers (JetBrains),https://www.coursera.org/learn/kotlin-for-java-developers
3679,"L'Art des Structures 2 : treillis, poutres, dalles et cadres (École Polytechnique Fédérale de Lausanne)",https://www.coursera.org/learn/structures2
3680,L'analyse marketing (University of Virginia),https://www.coursera.org/learn/uva-darden-market-analytics-fr
3681,L'art des structures 1 : Câbles et arcs (École Polytechnique Fédérale de Lausanne),https://www.coursera.org/learn/structures
3682,L'avenir de la décision : connaître et agir en complexité (ESSEC Business School),https://www.coursera.org/learn/lavenir-de-la-decision
3683,L'entrepreneuriat social : changer d'échelle (ESSEC Business School),https://www.coursera.org/learn/entrepreneuriat-social-changer-d-echelle
3684,L'entrepreneuriat social : de l'envie au projet (ESSEC Business School),https://www.coursera.org/learn/entrepreneuriatquichangelemonde
3685,L'entrepreneuriat social: faire son business plan (ESSEC Business School),https://www.coursera.org/learn/monde-action
3686,L'excellence opérationnelle en pratique (ESSEC Business School),https://www.coursera.org/learn/excellence-operationnelle
3687,L'impact investing : comprendre les fondamentaux (ESSEC Business School),https://www.coursera.org/learn/investing-fondamentaux
3688,L'impact investing : innover (ESSEC Business School),https://www.coursera.org/learn/impactinvestinginnover
3689,L'impact investing : être acteur (ESSEC Business School),https://www.coursera.org/learn/impact-investing-etre-acteur
3690,L'innovation managériale en pratique (ESSEC Business School),https://www.coursera.org/learn/innovation-manageriale
3691,LGBTQ Pride: From Origins to Evolution Teach-Out (University of Michigan),https://www.coursera.org/learn/lgbtq-pride
3692,La Disrupción del Blockchain (Universidad Austral),https://www.coursera.org/learn/blockchain-espanol
3693,La Philanthropie : Comprendre et Agir (ESSEC Business School),https://www.coursera.org/learn/philanthropie
3694,La Química de las Reacciones (Universidad Autónoma Metropolitana),https://www.coursera.org/learn/la-qumica-de-las-reacciones
3695,La alfabetización temprana en contextos rurales (Universidad Austral),https://www.coursera.org/learn/alfabetizacion-temprana-contextos-rurales
3696,"La comunicación laboral en el siglo XXI (University of California, Irvine)",https://www.coursera.org/learn/comunicacion-trabajo
3697,La enseñanza de las Ciencias Naturales en la escuela primaria (Universidad Austral),https://www.coursera.org/learn/ensenar-ciencias-naturales
3698,La escuela y su comunidad: lecciones desde la ruralidad (Universidad Austral),https://www.coursera.org/learn/escuela-comunidad-lecciones-innovacion-educativa
3699,"La familia empresaria: individuo, dinámica y tiempo (ESADE Business and Law School)",https://www.coursera.org/learn/familia-empresaria
3700,"La gestión de los riesgos y la administración de los cambios en el proyecto (Tecnológico de Monterrey, University of California, Irvine)",https://www.coursera.org/learn/presupuestos-proyecto
3701,La gestión de personas y equipos (IESE Business School),https://www.coursera.org/learn/gestion-personas-equipos
3702,La gestión en la empresa familiar (ESADE Business and Law School),https://www.coursera.org/learn/gestion-empresa-familiar
3703,La recherche documentaire (École Polytechnique),https://www.coursera.org/learn/recherche-documentaire
3704,La science forensique au tribunal: témoin digne de foi ? (University of Lausanne),https://www.coursera.org/learn/science-forensique-tribunal
3705,La solución del conflicto ético (Universidad Nacional Autónoma de México),https://www.coursera.org/learn/etica
3706,La verde y sus verdades (Universidad Nacional Autónoma de México),https://www.coursera.org/learn/verde-verdades
3707,Laboratório de Programação Orientada a Objetos - Parte 1 (Universidade de São Paulo),https://www.coursera.org/learn/lab-poo-parte-1
3708,Lactation Biology (University of Illinois at Urbana-Champaign),https://www.coursera.org/learn/lactation-biology
3709,Language Arts Confidence with Storybird (Coursera Project Network),https://www.coursera.org/learn/language-arts-storybird
3710,Language Classification with Naive Bayes in Python (Coursera Project Network),https://www.coursera.org/learn/language-classification
